root_reference,current_reference,added,replacement_added,executed,cancelled,deleted,replaced_out,remaining,balanced
20515,20515,5000,0,0,0,5000,0,0,1
10612,10612,15000,0,0,7500,7500,0,0,1
10764,10764,200,0,0,0,200,0,0,1
18274,18274,300,0,0,0,300,0,0,1
18286,18286,300,0,0,0,300,0,0,1
18306,18306,1600,0,0,0,1600,0,0,1
18318,18318,1200,0,0,0,1200,0,0,1
18330,18330,1200,0,0,0,1200,0,0,1
18358,18358,10000,0,0,0,10000,0,0,1
18390,18390,10000,0,0,0,10000,0,0,1
20663,20663,2800,0,0,2200,600,0,0,1
18410,18410,500,0,0,0,500,0,0,1
11720,11720,1900,0,0,0,1900,0,0,1
11796,11796,3200,0,0,300,2900,0,0,1
20711,20711,500,0,0,0,500,0,0,1
20739,20739,1500,0,0,0,1500,0,0,1
20775,20775,1500,0,0,0,1500,0,0,1
20791,20791,1000,0,0,0,1000,0,0,1
20795,20795,1000,0,0,0,1000,0,0,1
20803,20803,20000,0,0,0,20000,0,0,1
20835,20835,10000,0,0,0,10000,0,0,1
20839,20839,20000,0,0,0,20000,0,0,1
20903,20903,500,0,0,300,200,0,0,1
31405,31405,5000,0,0,0,5000,0,0,1
21943,21943,5000,0,0,0,5000,0,0,1
15128,15128,5000,0,0,0,5000,0,0,1
15320,15320,1000,0,0,0,1000,0,0,1
15404,15404,5000,0,0,0,5000,0,0,1
32409,32409,5000,0,0,0,5000,0,0,1
19690,19690,5000,0,0,0,5000,0,0,1
15516,15516,1200,0,0,0,1200,0,0,1
19798,19798,5000,0,0,0,5000,0,0,1
32845,32845,5000,0,0,0,5000,0,0,1
15732,15732,100,0,0,0,100,0,0,1
15736,15736,100,0,0,0,100,0,0,1
15744,15744,100,0,0,0,100,0,0,1
15748,15748,100,0,0,0,100,0,0,1
15752,15752,100,0,0,0,100,0,0,1
15908,15908,100,0,0,0,100,0,0,1
15912,15912,100,0,0,0,100,0,0,1
23639,23639,5000,0,0,0,5000,0,0,1
33229,33229,5000,0,0,0,5000,0,0,1
24091,26335,800,800,0,0,400,1200,0,1
20586,20586,5000,0,0,0,5000,0,0,1
24359,24359,100,0,0,0,100,0,0,1
20922,20922,100,0,0,0,100,0,0,1
24391,24391,100,0,0,0,100,0,0,1
33917,33917,100,0,0,0,100,0,0,1
24415,24415,100,0,0,0,100,0,0,1
20942,20942,100,0,0,0,100,0,0,1
24419,24419,100,0,0,0,100,0,0,1
20946,20946,100,0,0,0,100,0,0,1
24423,24423,100,0,0,0,100,0,0,1
33925,33925,100,0,0,0,100,0,0,1
20970,20970,100,0,0,0,100,0,0,1
24431,24431,100,0,0,0,100,0,0,1
24435,24435,100,0,0,0,100,0,0,1
16720,16720,200,0,0,0,200,0,0,1
16728,16728,200,0,0,0,200,0,0,1
24443,24443,100,0,0,0,100,0,0,1
20986,20986,100,0,0,0,100,0,0,1
20994,20994,100,0,0,0,100,0,0,1
24491,24491,100,0,0,0,100,0,0,1
24503,24503,100,0,0,0,100,0,0,1
34221,34221,100,0,0,0,100,0,0,1
34229,34229,100,0,0,0,100,0,0,1
24771,24771,100,0,0,0,100,0,0,1
24779,24779,100,0,0,0,100,0,0,1
34405,34405,100,0,0,0,100,0,0,1
34413,34413,100,0,0,0,100,0,0,1
34433,34433,100,0,0,0,100,0,0,1
16984,16984,200,0,0,0,200,0,0,1
34441,34441,100,0,0,0,100,0,0,1
21294,21294,100,0,0,0,100,0,0,1
17000,17000,200,0,0,0,200,0,0,1
17004,17004,100,0,0,0,100,0,0,1
17024,17024,5000,0,0,0,5000,0,0,1
21302,21302,400,0,0,0,400,0,0,1
21306,21306,100,0,0,0,100,0,0,1
21310,21310,400,0,0,0,400,0,0,1
21314,21314,100,0,0,0,100,0,0,1
24843,24843,100,0,0,0,100,0,0,1
17032,17032,100,0,0,0,100,0,0,1
17044,17044,100,0,0,0,100,0,0,1
24847,24847,100,0,0,0,100,0,0,1
17048,17048,100,0,0,0,100,0,0,1
24851,24851,100,0,0,0,100,0,0,1
17060,17060,100,0,0,0,100,0,0,1
21330,21330,100,0,0,0,100,0,0,1
24859,24859,100,0,0,0,100,0,0,1
24863,24863,100,0,0,0,100,0,0,1
24875,24875,400,0,400,0,0,0,0,1
34517,34517,100,0,0,0,100,0,0,1
17076,17076,100,0,0,0,100,0,0,1
34525,34525,100,0,0,0,100,0,0,1
17088,17088,100,0,0,0,100,0,0,1
24883,24883,100,0,0,0,100,0,0,1
24895,24895,100,0,0,0,100,0,0,1
34573,34573,100,0,0,0,100,0,0,1
34577,34577,100,0,0,0,100,0,0,1
17112,17112,100,0,0,0,100,0,0,1
21358,21358,100,0,0,0,100,0,0,1
34593,34593,100,0,0,0,100,0,0,1
21362,21362,100,0,0,0,100,0,0,1
34601,34601,100,0,0,0,100,0,0,1
34605,34605,100,0,0,0,100,0,0,1
24931,24931,100,0,0,0,100,0,0,1
21374,21374,100,0,0,0,100,0,0,1
21378,21378,100,0,0,0,100,0,0,1
24947,24947,100,0,0,0,100,0,0,1
21386,21386,100,0,0,0,100,0,0,1
34633,34633,100,0,0,0,100,0,0,1
21394,21394,100,0,0,0,100,0,0,1
34641,34641,100,0,0,0,100,0,0,1
24971,24971,100,0,0,0,100,0,0,1
24987,24987,100,0,0,0,100,0,0,1
24995,24995,100,0,0,0,100,0,0,1
34661,34661,100,0,0,0,100,0,0,1
34669,34669,100,0,0,0,100,0,0,1
34677,34677,100,0,0,0,100,0,0,1
24999,24999,100,0,0,0,100,0,0,1
34689,34689,200,0,0,0,200,0,0,1
34697,34697,100,0,0,0,100,0,0,1
25031,25031,100,0,0,0,100,0,0,1
17180,17180,100,0,0,0,100,0,0,1
34729,34729,200,0,0,0,200,0,0,1
34741,34741,200,0,0,0,200,0,0,1
34745,34745,200,0,0,0,200,0,0,1
34757,34757,100,0,0,0,100,0,0,1
34761,34761,100,0,0,0,100,0,0,1
34765,34765,100,0,0,0,100,0,0,1
17200,17200,100,0,0,0,100,0,0,1
21614,21614,20,0,0,0,20,0,0,1
17344,17344,1000,0,0,0,1000,0,0,1
21646,21646,20,0,0,0,20,0,0,1
21670,21670,100,0,0,0,100,0,0,1
35101,35101,100,0,0,0,100,0,0,1
21710,21710,100,0,0,0,100,0,0,1
21770,21770,20,0,0,0,20,0,0,1
35249,35249,100,0,0,0,100,0,0,1
21794,21794,20,0,0,0,20,0,0,1
21810,21810,20,0,0,0,20,0,0,1
25463,25463,5000,0,0,0,5000,0,0,1
21826,21826,20,0,0,0,20,0,0,1
17572,17572,1,0,0,0,1,0,0,1
21842,21842,100,0,0,0,100,0,0,1
25499,25499,100,0,0,0,100,0,0,1
25503,25503,100,0,0,0,100,0,0,1
35397,35397,100,0,0,0,100,0,0,1
35401,35401,100,0,0,0,100,0,0,1
25515,25515,100,0,0,0,100,0,0,1
25519,25519,100,0,0,0,100,0,0,1
35413,35413,100,0,0,0,100,0,0,1
25527,25527,100,0,0,0,100,0,0,1
35421,35421,100,0,0,0,100,0,0,1
25547,25547,600,0,0,0,600,0,0,1
25555,25555,100,0,0,0,100,0,0,1
17624,17624,100,0,0,0,100,0,0,1
25571,25571,600,0,0,0,600,0,0,1
25575,25575,100,0,100,0,0,0,0,1
25591,25591,100,0,0,0,100,0,0,1
21910,21910,100,0,0,0,100,0,0,1
17644,17644,100,0,0,0,100,0,0,1
21918,21918,20,0,0,0,20,0,0,1
25603,25603,100,0,0,0,100,0,0,1
25635,25635,100,0,0,0,100,0,0,1
35485,35485,100,0,0,0,100,0,0,1
25643,25643,1000,0,0,0,1000,0,0,1
21954,21954,100,0,0,0,100,0,0,1
25647,25647,100,0,0,0,100,0,0,1
25651,25651,100,0,0,0,100,0,0,1
25655,25655,100,0,0,0,100,0,0,1
17676,17676,5,0,0,0,5,0,0,1
21958,21958,100,0,0,0,100,0,0,1
21962,21962,100,0,0,0,100,0,0,1
35517,35517,100,0,0,0,100,0,0,1
25667,25667,100,0,0,0,100,0,0,1
21970,21970,20,0,0,0,20,0,0,1
25671,25671,100,0,0,0,100,0,0,1
35537,35537,100,0,0,0,100,0,0,1
21974,21974,100,0,0,0,100,0,0,1
25679,25679,800,0,0,0,800,0,0,1
35541,35541,100,0,0,0,100,0,0,1
21990,21990,100,0,0,0,100,0,0,1
25687,25687,100,0,0,0,100,0,0,1
35549,35549,100,0,0,0,100,0,0,1
25695,25695,800,0,0,0,800,0,0,1
25699,25699,100,0,0,0,100,0,0,1
22002,22002,6,0,0,0,6,0,0,1
17688,17688,100,0,0,0,100,0,0,1
35561,35561,100,0,0,0,100,0,0,1
25711,25711,100,0,0,0,100,0,0,1
17700,17700,100,0,0,0,100,0,0,1
17704,17704,100,0,0,0,100,0,0,1
22014,22014,100,0,0,0,100,0,0,1
22022,22022,100,0,0,0,100,0,0,1
17716,17716,100,0,0,0,100,0,0,1
22030,22030,100,0,0,0,100,0,0,1
25727,25727,100,0,0,0,100,0,0,1
35593,35593,800,0,0,0,800,0,0,1
17732,17732,100,0,0,0,100,0,0,1
17736,17736,100,0,0,0,100,0,0,1
25747,25747,600,0,0,0,600,0,0,1
25767,25767,100,0,0,0,100,0,0,1
22042,22042,2404,0,0,0,2404,0,0,1
22046,22046,100,0,0,0,100,0,0,1
35617,35617,5000,0,0,0,5000,0,0,1
25779,25779,5000,0,0,0,5000,0,0,1
17776,17776,135,0,0,0,135,0,0,1
25791,25791,5000,0,0,0,5000,0,0,1
25795,25795,5000,0,0,0,5000,0,0,1
22054,22054,100,0,0,0,100,0,0,1
22058,22058,5000,0,0,0,5000,0,0,1
17780,17780,100,0,0,0,100,0,0,1
17784,17784,100,0,0,0,100,0,0,1
17788,17788,100,0,0,0,100,0,0,1
25811,25811,4,0,4,0,0,0,0,1
17792,17792,100,0,0,0,100,0,0,1
17804,17804,100,0,0,0,100,0,0,1
25835,25835,276,0,0,0,276,0,0,1
25843,25843,100,0,0,0,100,0,0,1
35665,35665,12,0,0,0,12,0,0,1
35689,35689,5,0,0,0,5,0,0,1
35717,35717,100,0,0,0,100,0,0,1
25871,25871,100,0,100,0,0,0,0,1
25883,25883,1000,0,0,0,1000,0,0,1
25887,25887,1,0,0,0,1,0,0,1
17848,17848,1,0,0,0,1,0,0,1
17856,17856,10000,0,0,0,10000,0,0,1
17868,17868,247,0,0,0,247,0,0,1
17880,17880,15,0,0,0,15,0,0,1
22170,22170,350,0,0,0,350,0,0,1
35813,35813,171,0,0,0,171,0,0,1
26031,26031,100,0,0,0,100,0,0,1
22250,22250,100,0,0,0,100,0,0,1
22262,22262,100,0,0,0,100,0,0,1
22282,22282,100,0,0,0,100,0,0,1
22286,22286,100,0,0,0,100,0,0,1
26059,26059,100,0,0,0,100,0,0,1
26063,26063,100,0,0,0,100,0,0,1
26067,26067,100,0,0,0,100,0,0,1
26087,26087,100,0,0,0,100,0,0,1
22326,22326,100,0,0,0,100,0,0,1
22338,22338,100,0,0,0,100,0,0,1
22342,22342,100,0,0,0,100,0,0,1
18004,18004,100,0,0,0,100,0,0,1
22358,22358,100,0,0,0,100,0,0,1
35961,35961,100,0,0,0,100,0,0,1
18020,18020,100,0,0,0,100,0,0,1
22374,22374,100,0,0,0,100,0,0,1
26123,26123,100,0,0,0,100,0,0,1
35981,35981,100,0,0,0,100,0,0,1
22398,22398,100,0,0,0,100,0,0,1
26151,26151,100,0,0,0,100,0,0,1
18092,18092,100,0,0,0,100,0,0,1
18100,18100,100,0,0,0,100,0,0,1
18104,18104,100,0,0,0,100,0,0,1
18116,18116,100,0,0,0,100,0,0,1
18120,18120,100,0,0,0,100,0,0,1
18124,18124,100,0,0,0,100,0,0,1
18128,18128,100,0,0,0,100,0,0,1
18132,18132,100,0,0,0,100,0,0,1
18136,18136,100,0,0,0,100,0,0,1
18140,18140,100,0,0,0,100,0,0,1
26235,26235,400,0,0,0,400,0,0,1
18292,18292,1500,0,0,0,1500,0,0,1
18364,18364,1500,0,0,0,1500,0,0,1
36253,36253,500,0,0,0,500,0,0,1
18388,18388,1500,0,0,0,1500,0,0,1
26411,26411,300,0,0,0,300,0,0,1
18420,18420,1500,0,0,0,1500,0,0,1
18428,18428,1500,0,0,0,1500,0,0,1
36269,36269,500,0,0,0,500,0,0,1
18456,18456,1000,0,0,0,1000,0,0,1
22682,22682,1000,0,0,0,1000,0,0,1
36281,46837,500,1000,0,0,500,1000,0,1
18544,18544,1500,0,0,0,1500,0,0,1
18560,18560,1500,0,0,0,1500,0,0,1
26555,26555,600,0,0,300,300,0,0,1
26571,26571,600,0,0,0,600,0,0,1
18620,18620,1000,0,0,0,1000,0,0,1
18628,18628,100,0,0,0,100,0,0,1
18632,18632,100,0,0,0,100,0,0,1
18636,18636,100,0,0,0,100,0,0,1
18640,18640,100,0,0,0,100,0,0,1
18644,18644,100,0,0,0,100,0,0,1
18648,18648,100,0,0,0,100,0,0,1
18652,18652,100,0,0,0,100,0,0,1
18664,18664,100,0,0,0,100,0,0,1
18668,18668,100,0,0,0,100,0,0,1
18672,18672,100,0,0,0,100,0,0,1
18676,18676,100,0,0,0,100,0,0,1
18680,18680,100,0,0,0,100,0,0,1
18684,18684,100,0,0,0,100,0,0,1
18688,18688,100,0,0,0,100,0,0,1
18692,18692,100,0,0,0,100,0,0,1
18696,18696,100,0,0,0,100,0,0,1
18700,18700,100,0,0,0,100,0,0,1
18704,18704,100,0,0,0,100,0,0,1
18708,18708,100,0,0,0,100,0,0,1
18712,18712,100,0,0,0,100,0,0,1
18716,18716,100,0,0,0,100,0,0,1
18720,18720,100,0,0,0,100,0,0,1
18724,18724,100,0,0,0,100,0,0,1
18728,18728,100,0,0,0,100,0,0,1
18736,18736,100,0,0,0,100,0,0,1
18740,18740,100,0,0,0,100,0,0,1
18744,18744,100,0,0,0,100,0,0,1
18748,18748,100,0,0,0,100,0,0,1
18752,18752,100,0,0,0,100,0,0,1
18756,18756,100,0,0,0,100,0,0,1
18760,18760,100,0,0,0,100,0,0,1
18764,18764,100,0,0,0,100,0,0,1
18768,18768,100,0,0,0,100,0,0,1
18772,18772,100,0,0,0,100,0,0,1
18776,18776,100,0,0,0,100,0,0,1
18780,18780,100,0,0,0,100,0,0,1
18784,18784,100,0,0,0,100,0,0,1
18788,18788,100,0,0,0,100,0,0,1
18792,18792,100,0,0,0,100,0,0,1
18796,18796,100,0,0,0,100,0,0,1
18800,18800,100,0,0,0,100,0,0,1
18804,18804,100,0,0,0,100,0,0,1
18808,18808,100,0,0,0,100,0,0,1
18812,18812,100,0,0,0,100,0,0,1
18816,18816,100,0,0,0,100,0,0,1
18820,18820,100,0,0,0,100,0,0,1
18824,18824,100,0,0,0,100,0,0,1
18828,18828,100,0,0,0,100,0,0,1
18832,18832,100,0,0,0,100,0,0,1
18836,18836,100,0,0,0,100,0,0,1
18840,18840,100,0,0,0,100,0,0,1
18844,18844,100,0,0,0,100,0,0,1
18848,18848,100,0,0,0,100,0,0,1
18852,18852,100,0,0,0,100,0,0,1
18856,18856,100,0,0,0,100,0,0,1
18860,18860,100,0,0,0,100,0,0,1
18864,18864,100,0,0,0,100,0,0,1
18868,18868,100,0,0,0,100,0,0,1
18872,18872,100,0,0,0,100,0,0,1
18876,18876,100,0,0,0,100,0,0,1
18880,18880,100,0,0,0,100,0,0,1
18884,18884,100,0,0,0,100,0,0,1
18888,18888,100,0,0,0,100,0,0,1
18892,18892,100,0,0,0,100,0,0,1
18896,18896,100,0,0,0,100,0,0,1
18900,18900,100,0,0,0,100,0,0,1
18904,18904,100,0,0,0,100,0,0,1
18908,18908,100,0,0,0,100,0,0,1
18912,18912,100,0,0,0,100,0,0,1
18916,18916,100,0,0,0,100,0,0,1
18920,18920,100,0,0,0,100,0,0,1
18924,18924,100,0,0,0,100,0,0,1
18928,18928,100,0,0,0,100,0,0,1
18932,18932,100,0,0,0,100,0,0,1
18936,18936,100,0,0,0,100,0,0,1
18940,18940,100,0,0,0,100,0,0,1
18944,18944,100,0,0,0,100,0,0,1
18948,18948,100,0,0,0,100,0,0,1
18952,18952,100,0,0,0,100,0,0,1
18956,18956,100,0,0,0,100,0,0,1
18960,18960,100,0,0,0,100,0,0,1
18964,18964,100,0,0,0,100,0,0,1
18968,18968,100,0,0,0,100,0,0,1
18972,18972,100,0,0,0,100,0,0,1
18976,18976,100,0,0,0,100,0,0,1
18980,18980,100,0,0,0,100,0,0,1
18984,18984,100,0,0,0,100,0,0,1
18988,18988,100,0,0,0,100,0,0,1
18992,18992,100,0,0,0,100,0,0,1
18996,18996,100,0,0,0,100,0,0,1
19000,19000,100,0,0,0,100,0,0,1
19004,19004,100,0,0,0,100,0,0,1
19008,19008,100,0,0,0,100,0,0,1
19012,19012,100,0,0,0,100,0,0,1
19016,19016,100,0,0,0,100,0,0,1
19020,19020,100,0,0,0,100,0,0,1
19024,19024,100,0,0,0,100,0,0,1
19028,19028,100,0,0,0,100,0,0,1
19032,19032,100,0,0,0,100,0,0,1
19036,19036,100,0,0,0,100,0,0,1
19040,19040,100,0,0,0,100,0,0,1
19044,19044,100,0,0,0,100,0,0,1
19048,19048,100,0,0,0,100,0,0,1
19052,19052,100,0,0,0,100,0,0,1
19056,19056,100,0,0,0,100,0,0,1
19060,19060,100,0,0,0,100,0,0,1
19064,19064,100,0,0,0,100,0,0,1
19068,19068,100,0,0,0,100,0,0,1
19072,19072,100,0,0,0,100,0,0,1
19076,19076,100,0,0,0,100,0,0,1
19080,19080,100,0,0,0,100,0,0,1
19084,19084,100,0,0,0,100,0,0,1
19088,19088,100,0,0,0,100,0,0,1
19092,19092,100,0,0,0,100,0,0,1
19096,19096,100,0,0,0,100,0,0,1
19100,19100,100,0,0,0,100,0,0,1
19104,19104,100,0,0,0,100,0,0,1
19108,19108,100,0,0,0,100,0,0,1
19112,19112,100,0,0,0,100,0,0,1
19116,19116,100,0,0,0,100,0,0,1
19120,19120,100,0,0,0,100,0,0,1
19124,19124,100,0,0,0,100,0,0,1
19128,19128,100,0,0,0,100,0,0,1
19132,19132,100,0,0,0,100,0,0,1
19136,19136,100,0,0,0,100,0,0,1
19140,19140,100,0,0,0,100,0,0,1
19144,19144,100,0,0,0,100,0,0,1
19148,19148,100,0,0,0,100,0,0,1
19152,19152,100,0,0,0,100,0,0,1
19156,19156,100,0,0,0,100,0,0,1
19160,19160,100,0,0,0,100,0,0,1
19164,19164,100,0,0,0,100,0,0,1
19168,19168,100,0,0,0,100,0,0,1
19172,19172,100,0,0,0,100,0,0,1
19176,19176,100,0,0,0,100,0,0,1
19180,19180,100,0,0,0,100,0,0,1
19184,19184,100,0,0,0,100,0,0,1
19188,19188,100,0,0,0,100,0,0,1
19192,19192,100,0,0,0,100,0,0,1
19196,19196,100,0,0,0,100,0,0,1
19200,19200,100,0,0,0,100,0,0,1
26651,26651,5000,0,0,0,5000,0,0,1
19204,19204,100,0,0,0,100,0,0,1
19208,19208,100,0,0,0,100,0,0,1
19212,19212,100,0,0,0,100,0,0,1
19216,19216,100,0,0,0,100,0,0,1
19220,19220,100,0,0,0,100,0,0,1
19224,19224,100,0,0,0,100,0,0,1
19228,19228,100,0,0,0,100,0,0,1
19232,19232,100,0,0,0,100,0,0,1
19236,19236,100,0,0,0,100,0,0,1
19240,19240,100,0,0,0,100,0,0,1
19244,19244,100,0,0,0,100,0,0,1
19248,19248,100,0,0,0,100,0,0,1
19252,19252,100,0,0,0,100,0,0,1
19256,19256,100,0,0,0,100,0,0,1
19260,19260,100,0,0,0,100,0,0,1
19264,19264,100,0,0,0,100,0,0,1
19268,19268,100,0,0,0,100,0,0,1
19272,19272,100,0,0,0,100,0,0,1
19276,19276,100,0,0,0,100,0,0,1
19280,19280,100,0,0,0,100,0,0,1
19284,19284,100,0,0,0,100,0,0,1
19288,19288,100,0,0,0,100,0,0,1
36945,36945,5000,0,0,0,5000,0,0,1
27951,27951,1000,0,0,0,1000,0,0,1
19972,19972,100,0,0,0,100,0,0,1
19980,19980,2,0,0,0,2,0,0,1
28131,28131,100,0,0,0,100,0,0,1
28135,28135,1,0,0,0,1,0,0,1
37729,37729,500,0,0,0,500,0,0,1
23670,23670,316,0,0,0,316,0,0,1
37737,37737,199,0,0,0,199,0,0,1
20016,20016,1,0,0,0,1,0,0,1
20024,20024,36,0,0,0,36,0,0,1
28203,28203,750,0,0,0,750,0,0,1
28211,28211,1,0,0,0,1,0,0,1
20072,20072,100,0,0,0,100,0,0,1
20080,20080,19000,0,0,0,19000,0,0,1
37813,37813,500,0,0,0,500,0,0,1
20084,20084,100,0,0,0,100,0,0,1
20088,20088,100,0,0,0,100,0,0,1
20092,20092,100,0,0,0,100,0,0,1
20096,20096,100,0,0,0,100,0,0,1
23714,23714,10,0,0,0,10,0,0,1
20112,20112,600,0,0,0,600,0,0,1
28235,28235,3,0,0,0,3,0,0,1
28243,28243,1,0,0,0,1,0,0,1
28251,28251,1500,0,0,0,1500,0,0,1
28259,28259,500,0,0,0,500,0,0,1
28267,28267,26,0,0,0,26,0,0,1
28283,28283,5,0,5,0,0,0,0,1
28295,28295,500,0,0,0,500,0,0,1
37885,37885,1,0,0,0,1,0,0,1
28303,28303,100,0,0,0,100,0,0,1
20144,20144,3,0,0,0,3,0,0,1
20148,20148,625,0,0,0,625,0,0,1
28323,28323,40,0,0,0,40,0,0,1
28327,28327,1500,0,0,1000,500,0,0,1
23762,23762,50,0,0,0,50,0,0,1
37949,37949,2,0,0,0,2,0,0,1
20172,20172,1500,0,0,0,1500,0,0,1
20176,20176,1,0,0,0,1,0,0,1
20180,20180,1500,0,0,0,1500,0,0,1
37973,37973,98,0,0,0,98,0,0,1
37981,37981,100,0,0,0,100,0,0,1
20208,20208,100,0,100,0,0,0,0,1
20212,20212,30,0,0,0,30,0,0,1
23790,23790,1200,0,0,0,1200,0,0,1
37989,37989,50,0,0,0,50,0,0,1
20220,20220,16,0,0,0,16,0,0,1
28439,28439,1,0,0,0,1,0,0,1
28455,28455,500,0,0,0,500,0,0,1
23826,23826,7,0,0,0,7,0,0,1
20244,20244,20,0,0,0,20,0,0,1
28479,28479,5,0,0,0,5,0,0,1
28487,28487,5,0,0,0,5,0,0,1
28499,28499,50,0,0,0,50,0,0,1
28515,28515,100,0,0,0,100,0,0,1
28547,28547,105,0,0,0,105,0,0,1
28567,28567,10,0,0,0,10,0,0,1
38085,38085,100,0,0,0,100,0,0,1
28615,28615,766,0,0,0,766,0,0,1
38121,38121,3911,0,0,0,3911,0,0,1
28647,28647,10,0,0,0,10,0,0,1
20320,20320,200,0,0,0,200,0,0,1
23902,23902,50,0,0,0,50,0,0,1
28687,28687,1,0,0,0,1,0,0,1
23910,23910,1200,0,0,0,1200,0,0,1
20340,20340,179,0,0,0,179,0,0,1
23926,23926,1,0,0,0,1,0,0,1
23938,23938,10,0,0,0,10,0,0,1
38189,38189,500,0,0,0,500,0,0,1
28755,28755,100,0,0,0,100,0,0,1
23954,23954,1200,0,0,0,1200,0,0,1
28775,28775,10,0,0,0,10,0,0,1
38217,38217,100,0,0,0,100,0,0,1
23994,23994,50,0,0,0,50,0,0,1
20392,20392,2,0,0,0,2,0,0,1
28827,28827,500,0,0,0,500,0,0,1
28851,28851,60,0,0,0,60,0,0,1
28875,28875,9,0,0,0,9,0,0,1
28887,28887,100,0,0,0,100,0,0,1
20424,20424,7,0,0,0,7,0,0,1
24058,24058,1550,0,0,0,1550,0,0,1
28923,28923,3,0,0,0,3,0,0,1
24074,24074,25,0,0,0,25,0,0,1
28943,28943,200,0,0,0,200,0,0,1
38337,38337,128,0,0,0,128,0,0,1
38341,38341,1000,0,0,0,1000,0,0,1
28995,28995,300,0,0,0,300,0,0,1
28999,28999,3,0,0,0,3,0,0,1
29015,29015,1,0,0,0,1,0,0,1
38361,38361,30,0,0,0,30,0,0,1
20480,20480,3,0,0,0,3,0,0,1
38393,38393,10,0,0,0,10,0,0,1
20500,20500,18,0,0,0,18,0,0,1
29051,29051,100,0,0,0,100,0,0,1
29055,29055,1,0,0,0,1,0,0,1
20524,20524,1,0,0,0,1,0,0,1
20532,20532,1,0,0,0,1,0,0,1
29075,29075,20,0,0,0,20,0,0,1
29079,29079,47,0,0,0,47,0,0,1
24190,24190,150,0,0,0,150,0,0,1
29099,29099,1,0,0,0,1,0,0,1
20556,20556,800,0,0,0,800,0,0,1
29115,29115,8,0,0,0,8,0,0,1
20564,20564,1,0,0,0,1,0,0,1
20580,20580,2,0,0,0,2,0,0,1
20596,20596,1,0,0,0,1,0,0,1
29143,29143,24,0,0,0,24,0,0,1
29159,29159,40,0,0,0,40,0,0,1
24222,24222,1200,0,0,0,1200,0,0,1
29171,29171,10,0,0,0,10,0,0,1
29183,29183,40,0,0,0,40,0,0,1
29195,29195,1,0,0,0,1,0,0,1
24246,24246,50,0,0,0,50,0,0,1
20648,20648,15,0,0,0,15,0,0,1
29223,29223,50,0,0,0,50,0,0,1
20664,20664,5,0,0,0,5,0,0,1
20668,20668,10,0,0,0,10,0,0,1
29267,29267,18,0,0,0,18,0,0,1
20684,20684,1,0,0,0,1,0,0,1
29283,29283,20,0,0,0,20,0,0,1
20692,20692,375,0,0,0,375,0,0,1
24310,24310,1,0,0,0,1,0,0,1
24314,24314,9,0,0,0,9,0,0,1
38657,38657,4,0,0,0,4,0,0,1
24338,24338,50,0,0,0,50,0,0,1
29335,29335,600,0,0,0,600,0,0,1
24346,24346,1,0,0,0,1,0,0,1
24362,24362,5000,0,0,0,5000,0,0,1
29351,29351,1,0,0,0,1,0,0,1
20760,20760,75,0,0,0,75,0,0,1
38749,38749,8,0,0,0,8,0,0,1
38769,38769,73,0,0,0,73,0,0,1
29387,29387,1,0,0,0,1,0,0,1
24438,24438,4909,0,0,0,4909,0,0,1
24446,24446,1,0,0,0,1,0,0,1
29427,29427,20,0,0,0,20,0,0,1
38861,38861,162,0,0,0,162,0,0,1
24490,24490,4,0,0,0,4,0,0,1
24506,24506,1,0,0,0,1,0,0,1
38897,38897,1,0,0,0,1,0,0,1
29515,29515,10,0,0,0,10,0,0,1
24554,24554,4,0,0,0,4,0,0,1
24566,24566,20,0,0,0,20,0,0,1
20812,20812,50,0,0,0,50,0,0,1
29583,29583,1,0,0,0,1,0,0,1
38961,38961,100,0,0,0,100,0,0,1
24606,24606,20000,0,0,0,20000,0,0,1
29619,29619,9,0,9,0,0,0,0,1
29627,29627,100,0,0,0,100,0,0,1
29651,29651,1,0,0,0,1,0,0,1
24662,24662,3,0,0,0,3,0,0,1
39057,39057,10,0,10,0,0,0,0,1
20868,20868,100,0,0,0,100,0,0,1
29715,29715,20000,0,0,0,20000,0,0,1
24706,24706,15,0,0,0,15,0,0,1
29731,29731,500,0,64,0,436,0,0,1
29743,29743,2,0,0,0,2,0,0,1
39157,39157,200,0,0,0,200,0,0,1
20892,20892,1000,0,0,0,1000,0,0,1
20904,20904,2200,0,0,0,2200,0,0,1
20924,20924,100,0,0,0,100,0,0,1
39197,39197,5,0,0,0,5,0,0,1
29795,29795,1000,0,0,0,1000,0,0,1
29811,29811,20,0,0,0,20,0,0,1
29819,29819,1,0,0,0,1,0,0,1
20960,20960,1,0,0,0,1,0,0,1
20972,20972,312,0,0,0,312,0,0,1
29867,29867,100,0,0,0,100,0,0,1
39277,39277,200,0,0,0,200,0,0,1
29891,29891,2,0,0,0,2,0,0,1
29927,29927,1,0,0,0,1,0,0,1
24822,24822,20000,0,0,0,20000,0,0,1
29955,29955,19,0,0,0,19,0,0,1
39337,39337,1,0,0,0,1,0,0,1
21052,21052,100,0,0,0,100,0,0,1
29987,29987,34,0,0,0,34,0,0,1
24874,24874,1000,0,0,0,1000,0,0,1
24902,24902,1,0,0,0,1,0,0,1
24926,24926,62,0,0,0,62,0,0,1
21148,21148,1,0,0,0,1,0,0,1
30027,30027,70,0,0,0,70,0,0,1
21176,21176,10,0,0,0,10,0,0,1
